"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
"gg"
Frame,Mark,Start Time in s,Source,Length,Data,State
10656,,159.24415200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10657,,159.24415200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10658,,159.54271200e-3,MOSI,2,0x9800,OK
10659,,159.54271200e-3,MISO,2,0xF800,OK
10660,,159.56210400e-3,MOSI,2,0x0200,OK
10661,,159.56210400e-3,MISO,2,0x01FF,OK
10662,,159.58168800e-3,MOSI,2,0x087F,OK
10663,,159.58168800e-3,MISO,2,0xFFFF,OK
10664,,159.60108000e-3,MOSI,2,0x1480,OK
10665,,159.60108000e-3,MISO,2,0x0F80,OK
10666,,159.62066400e-3,MOSI,2,0x1A07,OK
10667,,159.62066400e-3,MISO,2,0x07FF,OK
10668,,159.64024800e-3,MOSI,2,0x1226,OK
10669,,159.64024800e-3,MISO,2,0xFFFE,OK
10670,,159.65964000e-3,MOSI,2,0x020C,OK
10671,,159.65964000e-3,MISO,2,0x01FF,OK
10672,,159.67922400e-3,MOSI,2,0x1A87,OK
10673,,159.67922400e-3,MISO,2,0xFFFF,OK
10674,,159.69861600e-3,MOSI,2,0x8800,OK
10675,,159.69861600e-3,MISO,2,0xFFFF,OK
10676,,159.71820000e-3,MOSI,2,0x0200,OK
10677,,159.71820000e-3,MISO,2,0xFFFF,OK
10678,,159.73759200e-3,MOSI,2,0x9400,OK
10679,,159.73759200e-3,MISO,2,0xFFFF,OK
10680,,159.75717600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10681,,159.75717600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10682,,160.05573600e-3,MOSI,2,0x9800,OK
10683,,160.05573600e-3,MISO,2,0xF800,OK
10684,,160.07512800e-3,MOSI,2,0x0200,OK
10685,,160.07512800e-3,MISO,2,0x01FF,OK
10686,,160.09471200e-3,MOSI,2,0x087F,OK
10687,,160.09471200e-3,MISO,2,0xFFFF,OK
10688,,160.11410400e-3,MOSI,2,0x1480,OK
10689,,160.11410400e-3,MISO,2,0x0F80,OK
10690,,160.13368800e-3,MOSI,2,0x1A07,OK
10691,,160.13368800e-3,MISO,2,0x07FF,OK
10692,,160.15308000e-3,MOSI,2,0x1226,OK
10693,,160.15308000e-3,MISO,2,0xFFFE,OK
10694,,160.17266400e-3,MOSI,2,0x020C,OK
10695,,160.17266400e-3,MISO,2,0x01FF,OK
10696,,160.19224800e-3,MOSI,2,0x1A87,OK
10697,,160.19224800e-3,MISO,2,0xFFFF,OK
10698,,160.21164000e-3,MOSI,2,0x8800,OK
10699,,160.21164000e-3,MISO,2,0xFFFF,OK
10700,,160.23122400e-3,MOSI,2,0x0200,OK
10701,,160.23122400e-3,MISO,2,0xFFFF,OK
10702,,160.25061600e-3,MOSI,2,0x9400,OK
10703,,160.25061600e-3,MISO,2,0xFFFF,OK
10704,,160.27020000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10705,,160.27020000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10706,,160.56856800e-3,MOSI,2,0x9800,OK
10707,,160.56856800e-3,MISO,2,0xF800,OK
10708,,160.58815200e-3,MOSI,2,0x0200,OK
10709,,160.58815200e-3,MISO,2,0x01FF,OK
10710,,160.60773600e-3,MOSI,2,0x087F,OK
10711,,160.60773600e-3,MISO,2,0xFFFF,OK
10712,,160.62712800e-3,MOSI,2,0x1480,OK
10713,,160.62712800e-3,MISO,2,0x0F80,OK
10714,,160.64671200e-3,MOSI,2,0x1A07,OK
10715,,160.64671200e-3,MISO,2,0x07FF,OK
10716,,160.66610400e-3,MOSI,2,0x1226,OK
10717,,160.66610400e-3,MISO,2,0xFFFE,OK
10718,,160.68568800e-3,MOSI,2,0x020C,OK
10719,,160.68568800e-3,MISO,2,0x01FF,OK
10720,,160.70508000e-3,MOSI,2,0x1A87,OK
10721,,160.70508000e-3,MISO,2,0xFFFF,OK
10722,,160.72466400e-3,MOSI,2,0x8800,OK
10723,,160.72466400e-3,MISO,2,0xFFFF,OK
10724,,160.74424800e-3,MOSI,2,0x0200,OK
10725,,160.74424800e-3,MISO,2,0xFFFF,OK
10726,,160.76364000e-3,MOSI,2,0x9400,OK
10727,,160.76364000e-3,MISO,2,0xFFFF,OK
10728,,160.78322400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10729,,160.78322400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10730,,161.08159200e-3,MOSI,2,0x9800,OK
10731,,161.08159200e-3,MISO,2,0xF800,OK
10732,,161.10117600e-3,MOSI,2,0x0200,OK
10733,,161.10117600e-3,MISO,2,0x01FF,OK
10734,,161.12056800e-3,MOSI,2,0x087F,OK
10735,,161.12056800e-3,MISO,2,0xFFFF,OK
10736,,161.14015200e-3,MOSI,2,0x1480,OK
10737,,161.14015200e-3,MISO,2,0x0F80,OK
10738,,161.15973600e-3,MOSI,2,0x1A07,OK
10739,,161.15973600e-3,MISO,2,0x07FF,OK
10740,,161.17912800e-3,MOSI,2,0x1226,OK
10741,,161.17912800e-3,MISO,2,0xFFFE,OK
10742,,161.19871200e-3,MOSI,2,0x020C,OK
10743,,161.19871200e-3,MISO,2,0x01FF,OK
10744,,161.21810400e-3,MOSI,2,0x1A87,OK
10745,,161.21810400e-3,MISO,2,0xFFFF,OK
10746,,161.23768800e-3,MOSI,2,0x8800,OK
10747,,161.23768800e-3,MISO,2,0xFFFF,OK
10748,,161.25708000e-3,MOSI,2,0x0200,OK
10749,,161.25708000e-3,MISO,2,0xFFFF,OK
10750,,161.27666400e-3,MOSI,2,0x9400,OK
10751,,161.27666400e-3,MISO,2,0xFFFF,OK
10752,,161.29624800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10753,,161.29624800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10754,,161.59461600e-3,MOSI,2,0x9800,OK
10755,,161.59461600e-3,MISO,2,0xF800,OK
10756,,161.61420000e-3,MOSI,2,0x0200,OK
10757,,161.61420000e-3,MISO,2,0x01FF,OK
10758,,161.63359200e-3,MOSI,2,0x087F,OK
10759,,161.63359200e-3,MISO,2,0xFFFF,OK
10760,,161.65317600e-3,MOSI,2,0x1480,OK
10761,,161.65317600e-3,MISO,2,0x0F80,OK
10762,,161.67256800e-3,MOSI,2,0x1A07,OK
10763,,161.67256800e-3,MISO,2,0x07FF,OK
10764,,161.69215200e-3,MOSI,2,0x1226,OK
10765,,161.69215200e-3,MISO,2,0xFFFE,OK
10766,,161.71173600e-3,MOSI,2,0x020C,OK
10767,,161.71173600e-3,MISO,2,0x01FF,OK
10768,,161.73112800e-3,MOSI,2,0x1A87,OK
10769,,161.73112800e-3,MISO,2,0xFFFF,OK
10770,,161.75071200e-3,MOSI,2,0x8800,OK
10771,,161.75071200e-3,MISO,2,0xFFFF,OK
10772,,161.77010400e-3,MOSI,2,0x0200,OK
10773,,161.77010400e-3,MISO,2,0xFFFF,OK
10774,,161.78968800e-3,MOSI,2,0x9400,OK
10775,,161.78968800e-3,MISO,2,0xFFFF,OK
10776,,161.80908000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10777,,161.80908000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10778,,162.10764000e-3,MOSI,2,0x9800,OK
10779,,162.10764000e-3,MISO,2,0xF800,OK
10780,,162.12722400e-3,MOSI,2,0x0200,OK
10781,,162.12722400e-3,MISO,2,0x01FF,OK
10782,,162.14661600e-3,MOSI,2,0x087F,OK
10783,,162.14661600e-3,MISO,2,0xFFFF,OK
10784,,162.16620000e-3,MOSI,2,0x1480,OK
10785,,162.16620000e-3,MISO,2,0x0F80,OK
10786,,162.18559200e-3,MOSI,2,0x1A07,OK
10787,,162.18559200e-3,MISO,2,0x07FF,OK
10788,,162.20517600e-3,MOSI,2,0x1226,OK
10789,,162.20517600e-3,MISO,2,0xFFFE,OK
10790,,162.22456800e-3,MOSI,2,0x020C,OK
10791,,162.22456800e-3,MISO,2,0x01FF,OK
10792,,162.24415200e-3,MOSI,2,0x1A87,OK
10793,,162.24415200e-3,MISO,2,0xFFFF,OK
10794,,162.26373600e-3,MOSI,2,0x8800,OK
10795,,162.26373600e-3,MISO,2,0xFFFF,OK
10796,,162.28312800e-3,MOSI,2,0x0200,OK
10797,,162.28312800e-3,MISO,2,0xFFFF,OK
10798,,162.30271200e-3,MOSI,2,0x9400,OK
10799,,162.30271200e-3,MISO,2,0xFFFF,OK
10800,,162.32210400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10801,,162.32210400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10802,,162.62066400e-3,MOSI,2,0x9800,OK
10803,,162.62066400e-3,MISO,2,0xF800,OK
10804,,162.64024800e-3,MOSI,2,0x0200,OK
10805,,162.64024800e-3,MISO,2,0x01FF,OK
10806,,162.65964000e-3,MOSI,2,0x087F,OK
10807,,162.65964000e-3,MISO,2,0xFFFF,OK
10808,,162.67922400e-3,MOSI,2,0x1480,OK
10809,,162.67922400e-3,MISO,2,0x0F80,OK
10810,,162.69861600e-3,MOSI,2,0x1A07,OK
10811,,162.69861600e-3,MISO,2,0x07FF,OK
10812,,162.71820000e-3,MOSI,2,0x1226,OK
10813,,162.71820000e-3,MISO,2,0xFFFE,OK
10814,,162.73759200e-3,MOSI,2,0x020C,OK
10815,,162.73759200e-3,MISO,2,0x01FF,OK
10816,,162.75717600e-3,MOSI,2,0x1A87,OK
10817,,162.75717600e-3,MISO,2,0xFFFF,OK
10818,,162.77656800e-3,MOSI,2,0x8800,OK
10819,,162.77656800e-3,MISO,2,0xFFFF,OK
10820,,162.79615200e-3,MOSI,2,0x0200,OK
10821,,162.79615200e-3,MISO,2,0xFFFF,OK
10822,,162.81573600e-3,MOSI,2,0x9400,OK
10823,,162.81573600e-3,MISO,2,0xFFFF,OK
10824,,162.83512800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10825,,162.83512800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10826,,163.13368800e-3,MOSI,2,0x9800,OK
10827,,163.13368800e-3,MISO,2,0xF800,OK
10828,,163.15308000e-3,MOSI,2,0x0200,OK
10829,,163.15308000e-3,MISO,2,0x01FF,OK
10830,,163.17266400e-3,MOSI,2,0x087F,OK
10831,,163.17266400e-3,MISO,2,0xFFFF,OK
10832,,163.19224800e-3,MOSI,2,0x1480,OK
10833,,163.19224800e-3,MISO,2,0x0F80,OK
10834,,163.21164000e-3,MOSI,2,0x1A07,OK
10835,,163.21164000e-3,MISO,2,0x07FF,OK
10836,,163.23122400e-3,MOSI,2,0x1226,OK
10837,,163.23122400e-3,MISO,2,0xFFFE,OK
10838,,163.25061600e-3,MOSI,2,0x020C,OK
10839,,163.25061600e-3,MISO,2,0x01FF,OK
10840,,163.27020000e-3,MOSI,2,0x1A87,OK
10841,,163.27020000e-3,MISO,2,0xFFFF,OK
10842,,163.28959200e-3,MOSI,2,0x8800,OK
10843,,163.28959200e-3,MISO,2,0xFFFF,OK
10844,,163.30917600e-3,MOSI,2,0x0200,OK
10845,,163.30917600e-3,MISO,2,0xFFFF,OK
10846,,163.32856800e-3,MOSI,2,0x9400,OK
10847,,163.32856800e-3,MISO,2,0xFFFF,OK
10848,,163.34815200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10849,,163.34815200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10850,,163.64671200e-3,MOSI,2,0x9800,OK
10851,,163.64671200e-3,MISO,2,0xF800,OK
10852,,163.66610400e-3,MOSI,2,0x0200,OK
10853,,163.66610400e-3,MISO,2,0x01FF,OK
10854,,163.68568800e-3,MOSI,2,0x087F,OK
10855,,163.68568800e-3,MISO,2,0xFFFF,OK
10856,,163.70508000e-3,MOSI,2,0x1480,OK
10857,,163.70508000e-3,MISO,2,0x0F80,OK
10858,,163.72466400e-3,MOSI,2,0x1A07,OK
10859,,163.72466400e-3,MISO,2,0x07FF,OK
10860,,163.74424800e-3,MOSI,2,0x1226,OK
10861,,163.74424800e-3,MISO,2,0xFFFE,OK
10862,,163.76364000e-3,MOSI,2,0x020C,OK
10863,,163.76364000e-3,MISO,2,0x01FF,OK
10864,,163.78322400e-3,MOSI,2,0x1A87,OK
10865,,163.78322400e-3,MISO,2,0xFFFF,OK
10866,,163.80261600e-3,MOSI,2,0x8800,OK
10867,,163.80261600e-3,MISO,2,0xFFFF,OK
10868,,163.82220000e-3,MOSI,2,0x0200,OK
10869,,163.82220000e-3,MISO,2,0xFFFF,OK
10870,,163.84159200e-3,MOSI,2,0x9400,OK
10871,,163.84159200e-3,MISO,2,0xFFFF,OK
10872,,163.86117600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10873,,163.86117600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10874,,164.15973600e-3,MOSI,2,0x9800,OK
10875,,164.15973600e-3,MISO,2,0xF800,OK
10876,,164.17912800e-3,MOSI,2,0x0200,OK
10877,,164.17912800e-3,MISO,2,0x01FF,OK
10878,,164.19871200e-3,MOSI,2,0x087F,OK
10879,,164.19871200e-3,MISO,2,0xFFFF,OK
10880,,164.21810400e-3,MOSI,2,0x1480,OK
10881,,164.21810400e-3,MISO,2,0x0F80,OK
10882,,164.23768800e-3,MOSI,2,0x1A07,OK
10883,,164.23768800e-3,MISO,2,0x07FF,OK
10884,,164.25708000e-3,MOSI,2,0x1226,OK
10885,,164.25708000e-3,MISO,2,0xFFFE,OK
10886,,164.27666400e-3,MOSI,2,0x020C,OK
10887,,164.27666400e-3,MISO,2,0x01FF,OK
10888,,164.29624800e-3,MOSI,2,0x1A87,OK
10889,,164.29624800e-3,MISO,2,0xFFFF,OK
10890,,164.31564000e-3,MOSI,2,0x8800,OK
10891,,164.31564000e-3,MISO,2,0xFFFF,OK
10892,,164.33522400e-3,MOSI,2,0x0200,OK
10893,,164.33522400e-3,MISO,2,0xFFFF,OK
10894,,164.35461600e-3,MOSI,2,0x9400,OK
10895,,164.35461600e-3,MISO,2,0xFFFF,OK
10896,,164.37420000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10897,,164.37420000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10898,,164.67256800e-3,MOSI,2,0x9800,OK
10899,,164.67256800e-3,MISO,2,0xF800,OK
10900,,164.69215200e-3,MOSI,2,0x0200,OK
10901,,164.69215200e-3,MISO,2,0x01FF,OK
10902,,164.71173600e-3,MOSI,2,0x087F,OK
10903,,164.71173600e-3,MISO,2,0xFFFF,OK
10904,,164.73112800e-3,MOSI,2,0x1480,OK
10905,,164.73112800e-3,MISO,2,0x0F80,OK
10906,,164.75071200e-3,MOSI,2,0x1A07,OK
10907,,164.75071200e-3,MISO,2,0x07FF,OK
10908,,164.77010400e-3,MOSI,2,0x1226,OK
10909,,164.77010400e-3,MISO,2,0xFFFE,OK
10910,,164.78968800e-3,MOSI,2,0x020C,OK
10911,,164.78968800e-3,MISO,2,0x01FF,OK
10912,,164.80908000e-3,MOSI,2,0x1A87,OK
10913,,164.80908000e-3,MISO,2,0xFFFF,OK
10914,,164.82866400e-3,MOSI,2,0x8800,OK
10915,,164.82866400e-3,MISO,2,0xFFFF,OK
10916,,164.84824800e-3,MOSI,2,0x0200,OK
10917,,164.84824800e-3,MISO,2,0xFFFF,OK
10918,,164.86764000e-3,MOSI,2,0x9400,OK
10919,,164.86764000e-3,MISO,2,0xFFFF,OK
10920,,164.88722400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10921,,164.88722400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10922,,165.18559200e-3,MOSI,2,0x9800,OK
10923,,165.18559200e-3,MISO,2,0xF800,OK
10924,,165.20517600e-3,MOSI,2,0x0200,OK
10925,,165.20517600e-3,MISO,2,0x01FF,OK
10926,,165.22456800e-3,MOSI,2,0x087F,OK
10927,,165.22456800e-3,MISO,2,0xFFFF,OK
10928,,165.24415200e-3,MOSI,2,0x1480,OK
10929,,165.24415200e-3,MISO,2,0x0F80,OK
10930,,165.26373600e-3,MOSI,2,0x1A07,OK
10931,,165.26373600e-3,MISO,2,0x07FF,OK
10932,,165.28312800e-3,MOSI,2,0x1226,OK
10933,,165.28312800e-3,MISO,2,0xFFFE,OK
10934,,165.30271200e-3,MOSI,2,0x020C,OK
10935,,165.30271200e-3,MISO,2,0x01FF,OK
10936,,165.32210400e-3,MOSI,2,0x1A87,OK
10937,,165.32210400e-3,MISO,2,0xFFFF,OK
10938,,165.34168800e-3,MOSI,2,0x8800,OK
10939,,165.34168800e-3,MISO,2,0xFFFF,OK
10940,,165.36108000e-3,MOSI,2,0x0200,OK
10941,,165.36108000e-3,MISO,2,0xFFFF,OK
10942,,165.38066400e-3,MOSI,2,0x9400,OK
10943,,165.38066400e-3,MISO,2,0xFFFF,OK
10944,,165.40024800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10945,,165.40024800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10946,,165.69861600e-3,MOSI,2,0x9800,OK
10947,,165.69861600e-3,MISO,2,0xF800,OK
10948,,165.71820000e-3,MOSI,2,0x0200,OK
10949,,165.71820000e-3,MISO,2,0x01FF,OK
10950,,165.73759200e-3,MOSI,2,0x087F,OK
10951,,165.73759200e-3,MISO,2,0xFFFF,OK
10952,,165.75717600e-3,MOSI,2,0x1480,OK
10953,,165.75717600e-3,MISO,2,0x0F80,OK
10954,,165.77656800e-3,MOSI,2,0x1A07,OK
10955,,165.77656800e-3,MISO,2,0x07FF,OK
10956,,165.79615200e-3,MOSI,2,0x1226,OK
10957,,165.79615200e-3,MISO,2,0xFFFE,OK
10958,,165.81573600e-3,MOSI,2,0x020C,OK
10959,,165.81573600e-3,MISO,2,0x01FF,OK
10960,,165.83512800e-3,MOSI,2,0x1A87,OK
10961,,165.83512800e-3,MISO,2,0xFFFF,OK
10962,,165.85471200e-3,MOSI,2,0x8800,OK
10963,,165.85471200e-3,MISO,2,0xFFFF,OK
10964,,165.87410400e-3,MOSI,2,0x0200,OK
10965,,165.87410400e-3,MISO,2,0xFFFF,OK
10966,,165.89368800e-3,MOSI,2,0x9400,OK
10967,,165.89368800e-3,MISO,2,0xFFFF,OK
10968,,165.91308000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10969,,165.91308000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10970,,166.21164000e-3,MOSI,2,0x9800,OK
10971,,166.21164000e-3,MISO,2,0xF800,OK
10972,,166.23122400e-3,MOSI,2,0x0200,OK
10973,,166.23122400e-3,MISO,2,0x01FF,OK
10974,,166.25061600e-3,MOSI,2,0x087F,OK
10975,,166.25061600e-3,MISO,2,0xFFFF,OK
10976,,166.27020000e-3,MOSI,2,0x1480,OK
10977,,166.27020000e-3,MISO,2,0x0F80,OK
10978,,166.28959200e-3,MOSI,2,0x1A07,OK
10979,,166.28959200e-3,MISO,2,0x07FF,OK
10980,,166.30917600e-3,MOSI,2,0x1226,OK
10981,,166.30917600e-3,MISO,2,0xFFFE,OK
10982,,166.32856800e-3,MOSI,2,0x020C,OK
10983,,166.32856800e-3,MISO,2,0x01FF,OK
10984,,166.34815200e-3,MOSI,2,0x1A87,OK
10985,,166.34815200e-3,MISO,2,0xFFFF,OK
10986,,166.36773600e-3,MOSI,2,0x8800,OK
10987,,166.36773600e-3,MISO,2,0xFFFF,OK
10988,,166.38712800e-3,MOSI,2,0x0200,OK
10989,,166.38712800e-3,MISO,2,0xFFFF,OK
10990,,166.40671200e-3,MOSI,2,0x9400,OK
10991,,166.40671200e-3,MISO,2,0xFFFF,OK
10992,,166.42610400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
10993,,166.42610400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
10994,,166.72466400e-3,MOSI,2,0x9800,OK
10995,,166.72466400e-3,MISO,2,0xF800,OK
10996,,166.74424800e-3,MOSI,2,0x0200,OK
10997,,166.74424800e-3,MISO,2,0x01FF,OK
10998,,166.76364000e-3,MOSI,2,0x087F,OK
10999,,166.76364000e-3,MISO,2,0xFFFF,OK
11000,,166.78322400e-3,MOSI,2,0x1480,OK
11001,,166.78322400e-3,MISO,2,0x0F80,OK
11002,,166.80261600e-3,MOSI,2,0x1A07,OK
11003,,166.80261600e-3,MISO,2,0x07FF,OK
11004,,166.82220000e-3,MOSI,2,0x1226,OK
11005,,166.82220000e-3,MISO,2,0xFFFE,OK
11006,,166.84159200e-3,MOSI,2,0x020C,OK
11007,,166.84159200e-3,MISO,2,0x01FF,OK
11008,,166.86117600e-3,MOSI,2,0x1A87,OK
11009,,166.86117600e-3,MISO,2,0xFFFF,OK
11010,,166.88056800e-3,MOSI,2,0x8800,OK
11011,,166.88056800e-3,MISO,2,0xFFFF,OK
11012,,166.90015200e-3,MOSI,2,0x0200,OK
11013,,166.90015200e-3,MISO,2,0xFFFF,OK
11014,,166.91973600e-3,MOSI,2,0x9400,OK
11015,,166.91973600e-3,MISO,2,0xFFFF,OK
11016,,166.93912800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
11017,,166.93912800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
11018,,167.23768800e-3,MOSI,2,0x9800,OK
11019,,167.23768800e-3,MISO,2,0xF800,OK
11020,,167.25708000e-3,MOSI,2,0x0200,OK
11021,,167.25708000e-3,MISO,2,0x01FF,OK
11022,,167.27666400e-3,MOSI,2,0x087F,OK
11023,,167.27666400e-3,MISO,2,0xFFFF,OK
11024,,167.29624800e-3,MOSI,2,0x1480,OK
11025,,167.29624800e-3,MISO,2,0x0F80,OK
11026,,167.31564000e-3,MOSI,2,0x1A07,OK
11027,,167.31564000e-3,MISO,2,0x07FF,OK
11028,,167.33522400e-3,MOSI,2,0x1226,OK
11029,,167.33522400e-3,MISO,2,0xFFFE,OK
11030,,167.35461600e-3,MOSI,2,0x020C,OK
11031,,167.35461600e-3,MISO,2,0x01FF,OK
11032,,167.37420000e-3,MOSI,2,0x1A87,OK
11033,,167.37420000e-3,MISO,2,0xFFFF,OK
11034,,167.39359200e-3,MOSI,2,0x8800,OK
11035,,167.39359200e-3,MISO,2,0xFFFF,OK
11036,,167.41317600e-3,MOSI,2,0x0200,OK
11037,,167.41317600e-3,MISO,2,0xFFFF,OK
11038,,167.43256800e-3,MOSI,2,0x9400,OK
11039,,167.43256800e-3,MISO,2,0xFFFF,OK
11040,,167.45215200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
11041,,167.45215200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
11042,,167.75071200e-3,MOSI,2,0x9800,OK
11043,,167.75071200e-3,MISO,2,0xF800,OK
11044,,167.77010400e-3,MOSI,2,0x0200,OK
11045,,167.77010400e-3,MISO,2,0x01FF,OK
11046,,167.78968800e-3,MOSI,2,0x087F,OK
11047,,167.78968800e-3,MISO,2,0xFFFF,OK
11048,,167.80908000e-3,MOSI,2,0x1480,OK
11049,,167.80908000e-3,MISO,2,0x0F80,OK
11050,,167.82866400e-3,MOSI,2,0x1A07,OK
11051,,167.82866400e-3,MISO,2,0x07FF,OK
11052,,167.84824800e-3,MOSI,2,0x1226,OK
11053,,167.84824800e-3,MISO,2,0xFFFE,OK
11054,,167.86764000e-3,MOSI,2,0x020C,OK
11055,,167.86764000e-3,MISO,2,0x01FF,OK
11056,,167.88722400e-3,MOSI,2,0x1A87,OK
11057,,167.88722400e-3,MISO,2,0xFFFF,OK
11058,,167.90661600e-3,MOSI,2,0x8800,OK
11059,,167.90661600e-3,MISO,2,0xFFFF,OK
11060,,167.92620000e-3,MOSI,2,0x0200,OK
11061,,167.92620000e-3,MISO,2,0xFFFF,OK
11062,,167.94559200e-3,MOSI,2,0x9400,OK
11063,,167.94559200e-3,MISO,2,0xFFFF,OK
11064,,167.96517600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
11065,,167.96517600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
11066,,168.26373600e-3,MOSI,2,0x9800,OK
11067,,168.26373600e-3,MISO,2,0xF800,OK
11068,,168.28312800e-3,MOSI,2,0x0200,OK
11069,,168.28312800e-3,MISO,2,0x01FF,OK
11070,,168.30271200e-3,MOSI,2,0x087F,OK
11071,,168.30271200e-3,MISO,2,0xFFFF,OK
11072,,168.32210400e-3,MOSI,2,0x1480,OK
11073,,168.32210400e-3,MISO,2,0x0F80,OK
11074,,168.34168800e-3,MOSI,2,0x1A07,OK
11075,,168.34168800e-3,MISO,2,0x07FF,OK
11076,,168.36108000e-3,MOSI,2,0x1226,OK
11077,,168.36108000e-3,MISO,2,0xFFFE,OK
11078,,168.38066400e-3,MOSI,2,0x020C,OK
11079,,168.38066400e-3,MISO,2,0x01FF,OK
11080,,168.40024800e-3,MOSI,2,0x1A87,OK
11081,,168.40024800e-3,MISO,2,0xFFFF,OK
11082,,168.41964000e-3,MOSI,2,0x8800,OK
11083,,168.41964000e-3,MISO,2,0xFFFF,OK
11084,,168.43922400e-3,MOSI,2,0x0200,OK
11085,,168.43922400e-3,MISO,2,0xFFFF,OK
11086,,168.45861600e-3,MOSI,2,0x9400,OK
11087,,168.45861600e-3,MISO,2,0xFFFF,OK
11088,,168.47820000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
11089,,168.47820000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
11090,,168.77656800e-3,MOSI,2,0x9800,OK
11091,,168.77656800e-3,MISO,2,0xF800,OK
